Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME
1,6.230,6.230,2,6.830,6.830,4,7.332,7.332,3,7.005,7.005
1,9.439,15.670,2,8.990,15.820,4,9.220,16.552,3,9.064,16.069
1,8.515,24.185,2,8.649,24.469,4,8.269,24.821,3,8.710,24.779
1,8.614,32.799,2,8.754,33.223,4,9.525,34.345,3,8.979,33.758
1,9.346,42.145,2,9.136,42.359,4,9.537,43.882,3,9.236,42.994
