Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,YANG Jin POSITION,YANG Jin LAP TIME,YANG Jin ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME
1,6.89,6.89,3,7.13,7.13,2,6.98,6.98,4,7.22,7.22
1,8.93,15.82,3,9.01,16.14,2,8.95,15.93,4,9.06,16.28
1,8.47,24.29,3,8.54,24.68,2,8.48,24.41,4,8.51,24.79
1,8.57,32.86,3,8.63,33.31,2,8.59,33.00,4,8.63,33.42
1,8.79,41.647,3,8.84,42.141,2,8.97,41.970,4,8.87,42.281
