Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Jean Charles MATTEI POSITION,Jean Charles MATTEI LAP TIME,Jean Charles MATTEI ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME
0,12.174,12.174,0,12.411,12.411,0,12.382,12.382,0,12.398,12.398,0,12.445,12.445
0,9.660,21.833,0,9.643,22.054,0,9.629,22.011,0,9.568,21.965,0,9.824,22.269
0,9.660,31.494,0,9.818,31.873,0,9.531,31.542,0,9.885,31.851,0,9.421,31.689
0,9.687,41.180,0,9.589,41.461,0,9.768,41.311,0,9.751,41.601,0,9.669,41.358
0,28.127,1:09.307,0,9.293,50.754,0,9.257,50.568,0,9.440,51.041,0,9.902,51.260
0,17.790,1:27.097,0,9.419,1:00.174,0,9.556,1:00.123,0,9.292,1:00.334,0,9.481,1:00.741
0,14.166,1:41.263,0,9.802,1:09.975,0,9.792,1:09.915,0,9.550,1:09.884,0,9.323,1:10.064
0,11.615,1:52.879,0,10.039,1:20.014,0,9.866,1:19.782,0,10.019,1:19.902,0,10.025,1:20.089
0,,,0,,,0,,,0,,,0,,
