CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,Anna ROMANOWICZ POSITION,Anna ROMANOWICZ LAP TIME,Anna ROMANOWICZ ELAPSED TIME,Jessica AUSMA POSITION,Jessica AUSMA LAP TIME,Jessica AUSMA ELAPSED TIME
1,7.37,7.37,4,8.05,8.05,3,7.71,7.71,2,7.66,7.66
1,9.58,16.95,4,10.27,18.32,3,10.14,17.85,2,9.81,17.47
1,9.18,26.13,3,9.33,27.65,4,9.80,27.65,2,9.52,26.99
1,9.45,35.58,3,9.55,37.20,4,9.86,37.51,2,9.67,36.66
1,9.72,45.295,3,9.72,46.918,4,10.11,47.614,2,10.03,46.681
