Lauge Hye LANGKJER POSITION,Lauge Hye LANGKJER LAP TIME,Lauge Hye LANGKJER ELAPSED TIME,Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME
0,16.038,16.038,0,13.523,13.523,0,13.764,13.764,0,13.323,13.323,0,13.378,13.378
0,10.984,27.022,0,10.079,23.602,0,10.322,24.086,0,10.557,23.880,0,10.411,23.788
0,10.130,37.152,0,9.914,33.516,0,9.811,33.897,0,9.773,33.653,0,9.626,33.414
0,10.572,47.724,0,9.682,43.198,0,9.184,43.081,0,9.456,43.109,0,9.650,43.064
0,10.767,58.492,0,9.344,52.542,0,9.873,52.954,0,9.391,52.500,0,9.513,52.577
0,11.293,1:09.785,0,9.754,1:02.296,0,9.500,1:02.455,0,9.514,1:02.014,0,9.578,1:02.155
0,12.522,1:22.306,0,9.277,1:11.573,0,9.726,1:12.180,0,9.373,1:11.387,0,9.307,1:11.462
0,11.757,1:34.063,0,9.510,1:21.083,0,9.520,1:21.701,0,9.652,1:21.039,0,9.563,1:21.025
0,,,0,,,0,,,0,,,0,,
