START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
0,19.288,19.288,0,19.513,19.513,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1000m(1),w,FinalB,1
0,16.344,35.632,0,16.261,35.775,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1000m(1),w,FinalB,1
0,14.769,50.400,0,14.777,50.552,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1000m(1),w,FinalB,1
0,14.160,1:04.561,0,14.175,1:04.727,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1000m(1),w,FinalB,1
0,13.614,1:18.175,0,13.691,1:18.418,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1000m(1),w,FinalB,1
0,11.489,1:29.663,0,11.025,1:29.443,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1000m(1),w,FinalB,1
0,9.588,1:39.251,0,9.865,1:39.308,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1000m(1),w,FinalB,1
0,9.676,1:48.927,0,9.544,1:48.852,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1000m(1),w,FinalB,1
0,9.869,1:58.796,0,10.021,1:58.873,2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1000m(1),w,FinalB,1
