Anthony LOBELLO POSITION,Anthony LOBELLO LAP TIME,Anthony LOBELLO ELAPSED TIME,LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME,Viacheslav KURGINIAN POSITION,Viacheslav KURGINIAN LAP TIME,Viacheslav KURGINIAN ELAPSED TIME,Paul WORTH POSITION,Paul WORTH LAP TIME,Paul WORTH ELAPSED TIME
1,6.83,6.83,3,7.11,7.11,4,7.32,7.32,2,6.95,6.95
1,9.16,15.99,3,9.13,16.24,4,9.10,16.42,2,9.14,16.09
1,8.76,24.75,3,8.66,24.90,4,8.57,24.99,2,8.68,24.77
1,8.87,33.62,3,8.80,33.70,4,8.79,33.78,2,8.89,33.66
1,9.28,42.899,3,9.37,43.067,4,9.30,43.073,2,9.32,42.979
