Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Travis JAYNER POSITION,Travis JAYNER LAP TIME,Travis JAYNER ELAPSED TIME,LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,Sergey PRANKEVICH POSITION,Sergey PRANKEVICH LAP TIME,Sergey PRANKEVICH ELAPSED TIME
1,6.58,6.58,4,7.07,7.07,2,6.81,6.81,3,7.00,7.00
1,9.05,15.64,3,9.11,16.18,2,8.95,15.76,4,9.22,16.22
1,8.57,24.22,3,8.75,24.93,2,8.71,24.48,4,8.75,24.97
1,8.63,32.85,3,8.76,33.70,2,8.67,33.15,4,8.83,33.81
1,9.16,42.005,3,9.11,42.804,2,9.10,42.242,4,9.34,43.148
