Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME,Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME
0,7.582,7.582,0,7.415,7.415,0,7.698,7.698
0,9.558,17.140,0,9.735,17.150,0,9.656,17.353
0,9.563,26.702,0,9.516,26.665,0,9.441,26.794
0,9.566,36.268,0,9.465,36.131,0,9.677,36.471
0,,,0,,,0,,
