Neli TSANKOVA POSITION,Neli TSANKOVA LAP TIME,Neli TSANKOVA ELAPSED TIME,Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Tatiana BODOVA POSITION,Tatiana BODOVA LAP TIME,Tatiana BODOVA ELAPSED TIME
0,8.352,8.352,0,7.986,7.986,0,7.660,7.660,0,8.345,8.345
0,19.182,27.534,0,10.173,18.159,0,10.063,17.723,0,10.224,18.569
0,37.870,1:05.404,0,9.757,27.916,0,9.780,27.503,0,9.826,28.395
0,18.602,1:24.006,0,9.675,37.590,0,20.102,47.605,0,10.127,38.522
0,,,0,,,0,,,0,,
