Selma POUTSMA POSITION,Selma POUTSMA LAP TIME,Selma POUTSMA ELAPSED TIME,Katherine RALSTON POSITION,Katherine RALSTON LAP TIME,Katherine RALSTON ELAPSED TIME,Roza KOOYSTRA POSITION,Roza KOOYSTRA LAP TIME,Roza KOOYSTRA ELAPSED TIME,UZAKOVA Mariia-Mahdalyna POSITION,UZAKOVA Mariia-Mahdalyna LAP TIME,UZAKOVA Mariia-Mahdalyna ELAPSED TIME
1,7.50,7.50,3,8.06,8.06,2,7.72,7.72,4,8.19,8.19
1,9.87,17.37,3,9.94,18.00,2,9.78,17.50,4,10.12,18.31
1,9.32,26.69,3,9.43,27.43,2,9.31,26.81,4,9.76,28.07
1,9.46,36.15,3,9.71,37.14,2,9.46,36.27,4,10.05,38.12
1,9.81,45.96,3,10.26,47.401,2,9.81,46.08,4,10.41,48.534
