Inan EREN POSITION,Inan EREN LAP TIME,Inan EREN ELAPSED TIME,HAN Seung Soo POSITION,HAN Seung Soo LAP TIME,HAN Seung Soo ELAPSED TIME,Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME
4,7.53,7.53,3,7.24,7.24,1,6.97,6.97,2,7.22,7.22
4,9.18,16.71,3,9.19,16.43,1,8.94,15.91,2,8.98,16.20
4,8.73,25.44,3,8.31,24.74,1,8.45,24.36,2,8.28,24.48
4,8.93,34.37,3,8.32,33.06,1,8.50,32.86,2,8.47,32.95
4,9.19,43.557,2,8.54,41.595,1,8.65,41.506,3,8.70,41.646
