START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
1,7.11,7.11,2,7.26,7.26,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,FinalB,1
1,9.66,16.77,2,9.73,16.99,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,FinalB,1
1,9.37,26.14,2,9.31,26.30,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,FinalB,1
1,9.25,35.39,2,9.34,35.64,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,FinalB,1
1,9.71,45.099,2,9.72,45.352,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",500m,w,FinalB,1
