Yoshiaki OGURO POSITION,Yoshiaki OGURO LAP TIME,Yoshiaki OGURO ELAPSED TIME,WOLFGANG Matthias POSITION,WOLFGANG Matthias LAP TIME,WOLFGANG Matthias ELAPSED TIME,CASSINELLI Andrea POSITION,CASSINELLI Andrea LAP TIME,CASSINELLI Andrea ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,KIM Pyol Song POSITION,KIM Pyol Song LAP TIME,KIM Pyol Song ELAPSED TIME
3,7.26,7.26,5,7.73,7.73,2,7.23,7.23,1,7.13,7.13,4,7.49,7.49
3,9.22,16.48,5,9.58,17.31,2,9.06,16.29,1,8.90,16.03,4,9.23,16.72
3,8.56,25.04,5,9.32,26.63,2,8.44,24.73,1,8.48,24.51,4,8.65,25.37
3,8.73,33.77,5,9.58,36.21,2,8.55,33.28,1,8.53,33.04,4,9.15,34.52
3,8.97,42.74,5,9.91,46.12,2,8.98,42.26,1,8.68,41.72,4,9.26,43.78
