ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,Sayuri SHIMIZU POSITION,Sayuri SHIMIZU LAP TIME,Sayuri SHIMIZU ELAPSED TIME,JUNG Ba-Ra POSITION,JUNG Ba-Ra LAP TIME,JUNG Ba-Ra ELAPSED TIME,Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME
1,7.14,7.14,3,7.51,7.51,2,7.48,7.48,4,7.62,7.62
1,9.65,16.79,2,9.55,17.06,3,9.58,17.07,4,9.55,17.17
1,9.42,26.21,2,9.29,26.36,3,9.29,26.37,4,9.22,26.39
1,9.26,35.47,4,9.32,35.68,3,9.28,35.65,2,9.24,35.63
1,9.67,45.139,0,,DQ,2,9.63,45.280,3,10.32,45.947
