Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME,Jeremy BECK POSITION,Jeremy BECK LAP TIME,Jeremy BECK ELAPSED TIME,Roderick OOSTEN POSITION,Roderick OOSTEN LAP TIME,Roderick OOSTEN ELAPSED TIME,Andriy KOZHUKH POSITION,Andriy KOZHUKH LAP TIME,Andriy KOZHUKH ELAPSED TIME
0,6.772,6.772,0,7.158,7.158,0,7.273,7.273,0,7.294,7.294
0,9.337,16.109,0,9.364,16.523,0,9.369,16.642,0,9.373,16.667
0,8.927,25.036,0,8.655,25.178,0,8.938,25.579,0,9.032,25.700
0,9.003,34.039,0,9.028,34.206,0,9.075,34.654,0,9.248,34.947
0,9.808,43.847,0,9.353,43.558,0,9.545,44.199,0,9.525,44.472
