Samuel GIRARD POSITION,Samuel GIRARD LAP TIME,Samuel GIRARD ELAPSED TIME,Artem KOZLOV POSITION,Artem KOZLOV LAP TIME,Artem KOZLOV ELAPSED TIME,LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME,AZHGALIYEV Abzal POSITION,AZHGALIYEV Abzal LAP TIME,AZHGALIYEV Abzal ELAPSED TIME
1,6.82,6.82,2,6.93,6.93,3,7.09,7.09,4,7.27,7.27
1,8.90,15.72,2,8.88,15.81,3,8.81,15.90,4,8.75,16.02
1,8.28,24.00,2,8.28,24.09,3,8.30,24.20,4,8.27,24.29
1,8.49,32.49,2,8.61,32.70,3,8.61,32.81,4,8.66,32.95
1,8.66,41.15,2,8.81,41.51,0,8.85,41.66,0,8.73,41.68
