Vera ANTANENKA POSITION,Vera ANTANENKA LAP TIME,Vera ANTANENKA ELAPSED TIME,SHIN Sae-Bom POSITION,SHIN Sae-Bom LAP TIME,SHIN Sae-Bom ELAPSED TIME,POT Marlena POSITION,POT Marlena LAP TIME,POT Marlena ELAPSED TIME
0,8.251,8.251,0,7.915,7.915,0,8.310,8.310
0,9.994,18.244,0,10.265,18.180,0,10.308,18.618
0,9.878,28.122,0,9.644,27.824,0,10.084,28.702
0,9.800,37.921,0,9.795,37.619,0,10.201,38.902
0,,,0,,,0,,
