Klaudio NASRI POSITION,Klaudio NASRI LAP TIME,Klaudio NASRI ELAPSED TIME,Billy SIMMS POSITION,Billy SIMMS LAP TIME,Billy SIMMS ELAPSED TIME,Pierre BODA POSITION,Pierre BODA LAP TIME,Pierre BODA ELAPSED TIME,CASSINELLI Andrea POSITION,CASSINELLI Andrea LAP TIME,CASSINELLI Andrea ELAPSED TIME
2,13.35,13.35,1,13.21,13.21,3,13.44,13.44,4,13.59,13.59
3,10.33,23.68,1,10.36,23.57,2,10.22,23.66,4,10.29,23.88
4,10.96,34.64,1,10.73,34.30,2,10.75,34.41,3,10.67,34.55
4,10.72,45.36,2,10.79,45.09,1,10.58,44.99,3,10.57,45.12
4,10.12,55.48,3,9.78,54.87,2,9.72,54.71,1,9.50,54.62
4,10.26,1:05.74,2,9.46,1:04.33,3,9.63,1:04.34,1,9.63,1:04.25
4,10.51,1:16.25,2,9.63,1:13.96,3,9.62,1:13.96,1,9.55,1:13.80
4,10.86,1:27.11,3,9.78,1:23.74,2,9.69,1:23.65,1,9.69,1:23.49
4,11.21,1:38.312,3,9.94,1:33.674,2,9.93,1:33.576,1,10.04,1:33.522
