CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Anthony DOUGLAS POSITION,Anthony DOUGLAS LAP TIME,Anthony DOUGLAS ELAPSED TIME,Yu MIURA POSITION,Yu MIURA LAP TIME,Yu MIURA ELAPSED TIME,KIRKPATRICK Levi POSITION,KIRKPATRICK Levi LAP TIME,KIRKPATRICK Levi ELAPSED TIME
0,26.112,26.112,0,14.141,14.141,0,13.916,13.916,0,14.152,14.152
0,10.899,37.011,0,12.102,26.242,0,12.193,26.109,0,12.219,26.371
0,,,0,10.783,37.025,0,10.970,37.078,0,10.645,37.017
0,,46.810,0,9.910,46.935,0,9.953,47.031,0,9.958,46.974
0,9.910,56.720,0,10.030,56.965,0,9.851,56.882,0,9.920,56.894
0,9.389,1:06.109,0,9.474,1:06.439,0,9.490,1:06.372,0,9.290,1:06.184
0,9.304,1:15.413,0,10.362,1:16.801,0,9.193,1:15.566,0,33.642,1:39.826
0,9.136,1:24.549,0,10.471,1:27.271,0,9.783,1:25.348,0,16.218,1:56.044
0,,,0,,,0,,,0,,
