Alexander GERTSIKOV POSITION,Alexander GERTSIKOV LAP TIME,Alexander GERTSIKOV ELAPSED TIME,Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME
3,13.17,13.17,2,7.52,7.52,1,6.80,6.80
3,14.22,27.39,2,10.19,17.71,1,9.21,16.01
3,10.20,37.60,2,8.67,26.39,1,8.51,24.52
3,9.67,47.27,2,8.88,35.27,1,8.68,33.21
3,10.32,57.589,2,8.96,44.227,1,9.10,42.302
