START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,8.53,8.53,2,8.64,8.64,4,8.89,8.89,3,8.79,8.79,5,9.06,9.06,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
1,12.76,21.29,2,12.78,21.42,4,12.80,21.69,3,12.77,21.56,5,12.80,21.86,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
1,11.52,32.81,2,11.48,32.90,4,11.44,33.13,3,11.46,33.02,5,11.43,33.29,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
1,11.33,44.14,2,11.39,44.29,4,11.45,44.58,3,11.43,44.45,5,11.46,44.75,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
2,11.04,55.18,3,10.97,55.26,4,10.82,55.40,1,10.68,55.13,5,10.75,55.50,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
3,10.66,1:05.84,1,10.33,1:05.59,4,10.57,1:05.97,2,10.59,1:05.72,5,10.57,1:06.07,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
3,10.77,1:16.61,2,10.92,1:16.51,4,10.74,1:16.71,1,10.70,1:16.42,5,10.76,1:16.83,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
4,10.38,1:26.99,2,10.35,1:26.86,3,10.26,1:26.97,1,10.35,1:26.77,5,10.32,1:27.15,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
5,9.60,1:36.59,3,9.55,1:36.41,1,9.11,1:36.08,4,9.76,1:36.53,2,9.00,1:36.15,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
5,9.39,1:45.98,3,9.43,1:45.84,1,9.53,1:45.61,4,9.41,1:45.94,2,9.55,1:45.70,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
5,9.61,1:55.59,3,9.56,1:55.40,1,9.60,1:55.21,4,9.58,1:55.52,2,9.61,1:55.31,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
5,9.66,2:05.25,3,9.68,2:05.08,2,9.71,2:04.92,4,9.60,2:05.12,1,9.58,2:04.89,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
4,9.48,2:14.73,5,9.92,2:15.00,1,9.55,2:14.47,3,9.51,2:14.63,2,9.58,2:14.47,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
4,9.45,2:24.174,5,10.03,2:25.025,1,9.47,2:23.938,3,9.51,2:24.132,2,9.62,2:24.082,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Heats,2
