Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,Annita van DOORN POSITION,Annita van DOORN LAP TIME,Annita van DOORN ELAPSED TIME,BYUN Chun-Sa POSITION,BYUN Chun-Sa LAP TIME,BYUN Chun-Sa ELAPSED TIME
0,7.248,7.248,0,7.583,7.583,0,15.157,15.157,0,7.900,7.900
0,9.489,16.737,0,9.624,17.207,0,13.421,28.578,0,9.862,17.762
0,9.418,26.155,0,9.301,26.508,0,11.139,39.716,0,9.163,26.925
0,9.434,35.589,0,9.314,35.823,0,11.156,50.872,0,9.270,36.195
0,31.984,1:07.573,0,9.767,45.590,0,10.677,1:01.549,0,9.776,45.971
