START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
2,6.99,6.99,3,7.23,7.23,1,6.75,6.75,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",500m,m,Pre-Preliminaries,7
2,8.89,15.88,3,8.97,16.20,1,9.03,15.78,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",500m,m,Pre-Preliminaries,7
2,8.74,24.62,3,8.69,24.89,1,8.76,24.54,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",500m,m,Pre-Preliminaries,7
1,8.79,33.41,3,8.88,33.77,2,9.03,33.57,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",500m,m,Pre-Preliminaries,7
1,8.83,42.235,3,9.05,42.814,2,8.86,42.423,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",500m,m,Pre-Preliminaries,7
