Annik PLAMONDON POSITION,Annik PLAMONDON LAP TIME,Annik PLAMONDON ELAPSED TIME,Cecilia MAFFEI POSITION,Cecilia MAFFEI LAP TIME,Cecilia MAFFEI ELAPSED TIME,NIKOLOVA  (DUPL) Marina POSITION,NIKOLOVA  (DUPL) Marina LAP TIME,NIKOLOVA  (DUPL) Marina ELAPSED TIME,CHO Ha-Ri POSITION,CHO Ha-Ri LAP TIME,CHO Ha-Ri ELAPSED TIME
0,13.462,13.462,0,13.627,13.627,0,14.746,14.746,0,14.536,14.536
0,10.128,23.590,0,10.022,23.648,0,9.957,24.703,0,10.031,24.567
0,10.072,33.662,0,10.048,33.696,0,9.607,34.310,0,9.552,34.119
0,9.957,43.619,0,9.944,43.640,0,9.670,43.981,0,9.659,43.778
0,9.942,53.561,0,10.002,53.642,0,9.933,53.914,0,9.963,53.740
0,9.983,1:03.544,0,10.034,1:03.676,0,9.996,1:03.910,0,10.027,1:03.768
0,10.212,1:13.756,0,10.099,1:13.775,0,10.175,1:14.085,0,10.144,1:13.912
0,10.377,1:24.133,0,10.339,1:24.115,0,10.324,1:24.408,0,10.248,1:24.160
0,,,0,,,0,,,0,,
