SITNIKOV Pavel POSITION,SITNIKOV Pavel LAP TIME,SITNIKOV Pavel ELAPSED TIME,Bram STEENAART POSITION,Bram STEENAART LAP TIME,Bram STEENAART ELAPSED TIME,Aaron HEO POSITION,Aaron HEO LAP TIME,Aaron HEO ELAPSED TIME,Luca LOEFFLER POSITION,Luca LOEFFLER LAP TIME,Luca LOEFFLER ELAPSED TIME,Jan POSAVEC POSITION,Jan POSAVEC LAP TIME,Jan POSAVEC ELAPSED TIME
1,6.91,6.91,2,7.08,7.08,4,7.35,7.35,3,7.24,7.24,5,8.02,8.02
1,9.06,15.97,2,9.02,16.10,4,9.15,16.50,3,9.12,16.36,5,9.95,17.97
1,8.50,24.47,2,8.50,24.60,3,8.66,25.16,4,9.02,25.38,5,9.61,27.58
1,8.62,33.09,2,8.66,33.26,3,9.01,34.17,4,9.04,34.42,5,9.94,37.52
1,8.89,41.98,2,8.86,42.12,3,9.32,43.49,4,9.20,43.592,5,10.27,47.764
