Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Alex STANLEY POSITION,Alex STANLEY LAP TIME,Alex STANLEY ELAPSED TIME,Jessica HEWITT POSITION,Jessica HEWITT LAP TIME,Jessica HEWITT ELAPSED TIME,Sayuri SHIMIZU POSITION,Sayuri SHIMIZU LAP TIME,Sayuri SHIMIZU ELAPSED TIME
1,7.26,7.26,4,7.95,7.95,2,7.53,7.53,3,7.73,7.73
1,9.36,16.62,4,9.53,17.48,2,9.34,16.87,3,9.33,17.06
1,9.35,25.97,4,9.56,27.04,2,9.21,26.08,3,9.55,26.61
1,8.99,34.96,4,9.20,36.24,2,8.94,35.02,3,9.07,35.68
1,9.51,44.470,4,9.93,46.163,2,9.59,44.603,3,9.47,45.142
