Serge PLANCHER POSITION,Serge PLANCHER LAP TIME,Serge PLANCHER ELAPSED TIME,Sergey PRANKEVICH POSITION,Sergey PRANKEVICH LAP TIME,Sergey PRANKEVICH ELAPSED TIME,Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME
2,7.138,7.138,1,6.715,6.715,3,7.172,7.172
2,8.995,16.134,1,9.099,15.814,3,9.125,16.297
2,8.681,24.815,1,8.726,24.540,3,8.787,25.084
2,8.824,33.639,1,8.909,33.449,3,9.063,34.147
2,8.933,42.571,1,8.822,42.271,3,9.465,43.613
