LI Haonan POSITION,LI Haonan LAP TIME,LI Haonan ELAPSED TIME,Viacheslav KURGINIAN POSITION,Viacheslav KURGINIAN LAP TIME,Viacheslav KURGINIAN ELAPSED TIME,Nikolay STANCHEV POSITION,Nikolay STANCHEV LAP TIME,Nikolay STANCHEV ELAPSED TIME,SEO Ho-Jin POSITION,SEO Ho-Jin LAP TIME,SEO Ho-Jin ELAPSED TIME
1,6.9069,6.9069,3,7.3074,7.3074,4,7.4818,7.4818,2,7.2440,7.2440
1,9.4963,16.4032,3,9.5491,16.8565,4,9.7707,17.2525,2,9.5875,16.8315
1,9.0763,25.4795,3,8.9651,25.8216,4,9.2790,26.5315,2,8.6920,25.5235
1,9.0748,34.5543,2,8.8914,34.7130,4,10.3105,36.8420,3,9.3151,34.8386
1,9.36,43.907,3,9.96,44.670,4,10.84,47.679,2,9.28,44.112
