START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,10.19,,4,10.32,10.32,5,10.46,10.46,2,10.03,10.03,1,9.85,9.85,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
3,13.09,,4,13.06,23.38,5,13.11,23.57,2,13.10,23.13,1,13.15,23.00,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
3,12.37,,4,12.37,35.75,5,12.32,35.89,2,12.35,35.48,1,12.33,35.33,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
3,11.75,,4,11.75,47.50,5,11.75,47.64,2,11.78,47.26,1,11.79,47.12,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
3,11.17,,4,11.19,58.69,5,11.21,58.85,2,11.29,58.55,1,11.37,58.49,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
2,10.59,,4,10.65,1:09.34,5,10.60,1:09.45,1,10.54,1:09.09,3,10.68,1:09.17,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
2,10.48,,4,10.36,1:19.70,5,10.40,1:19.85,1,10.46,1:19.55,3,10.51,1:19.68,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
4,10.15,,1,9.91,1:29.61,2,9.83,1:29.68,3,10.22,1:29.77,5,10.41,1:30.09,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
3,9.67,,1,9.56,1:39.17,2,9.57,1:39.25,5,10.51,1:40.28,4,9.65,1:39.74,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
3,9.59,,1,9.71,1:48.88,2,9.70,1:48.95,5,9.91,1:50.19,4,9.67,1:49.41,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
3,9.74,,1,9.69,1:58.57,2,9.72,1:58.67,5,10.26,2:00.45,4,10.00,1:59.41,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
3,9.65,,1,9.68,2:08.25,2,9.65,2:08.32,5,10.68,2:11.13,4,10.34,2:09.75,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
3,9.79,,1,9.80,2:18.05,2,9.80,2:18.12,5,11.09,2:22.22,4,11.09,2:20.84,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
3,10.02,,0,10.05,2:28.10,0,10.00,2:28.12,4,11.45,2:33.677,4,11.94,2:32.78,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Rep.Quarterfinals,1
