Safiya VLASOVA POSITION,Safiya VLASOVA LAP TIME,Safiya VLASOVA ELAPSED TIME,LEE Eun Byul POSITION,LEE Eun Byul LAP TIME,LEE Eun Byul ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME
4,7.86,7.86,3,7.70,7.70,2,7.46,7.46,1,7.30,7.30
4,10.45,18.31,3,9.61,17.31,2,9.52,16.98,1,9.53,16.83
4,10.16,28.47,3,9.00,26.31,2,9.15,26.13,1,9.16,25.99
4,10.33,38.80,3,9.09,35.40,2,9.25,35.38,1,9.11,35.10
4,10.90,49.692,2,9.30,44.691,3,9.62,44.994,1,9.37,44.463
