Nita AVRITH POSITION,Nita AVRITH LAP TIME,Nita AVRITH ELAPSED TIME,Emily ROSEMOND POSITION,Emily ROSEMOND LAP TIME,Emily ROSEMOND ELAPSED TIME,Tjasa KROFLIC POSITION,Tjasa KROFLIC LAP TIME,Tjasa KROFLIC ELAPSED TIME
0,7.477,7.477,0,7.598,7.598,0,8.143,8.143
0,9.936,17.413,0,9.857,17.455,0,10.449,18.592
0,9.375,26.789,0,9.598,27.053,0,10.330,28.923
0,9.729,36.518,0,9.614,36.667,0,10.402,39.325
0,9.784,46.302,0,9.849,46.516,0,10.826,50.151
