Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME,Karl LINDQVIST POSITION,Karl LINDQVIST LAP TIME,Karl LINDQVIST ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME
0,7.377,7.377,0,6.873,6.873,0,6.986,6.986,0,7.132,7.132
0,8.721,16.098,0,10.340,17.213,0,8.988,15.973,0,8.849,15.981
0,9.095,25.193,0,9.766,26.980,0,8.998,24.971,0,9.425,25.406
0,8.905,34.097,0,20.319,47.299,0,9.066,34.037,0,8.875,34.282
0,,,0,,,0,,,0,,
