WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,PARK Seung-Hi POSITION,PARK Seung-Hi LAP TIME,PARK Seung-Hi ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME
1,7.03,7.03,2,7.22,7.22,3,7.42,7.42,4,7.53,7.53
1,9.30,16.33,2,9.23,16.45,3,9.23,16.65,4,9.23,16.76
1,8.78,25.11,2,8.75,25.20,3,8.63,25.28,4,8.64,25.40
1,8.83,33.94,3,8.90,34.10,2,8.80,34.08,4,8.82,34.22
1,9.16,43.093,2,9.09,43.183,3,9.12,43.197,4,22.99,57.204
