VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,Nina EVTEEVA POSITION,Nina EVTEEVA LAP TIME,Nina EVTEEVA ELAPSED TIME,Tina GRASSOW POSITION,Tina GRASSOW LAP TIME,Tina GRASSOW ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME
1,7.57,7.57,2,7.73,7.73,4,7.77,7.77,3,7.74,7.74
1,9.78,17.35,3,9.94,17.67,4,9.97,17.74,2,9.72,17.46
1,9.42,26.77,3,9.28,26.95,4,9.29,27.03,2,9.36,26.82
1,9.53,36.30,4,9.65,36.60,3,9.50,36.53,2,9.58,36.40
1,9.72,46.018,4,9.62,46.217,3,9.60,46.126,2,9.63,46.025
