YANG Bo-Kai POSITION,YANG Bo-Kai LAP TIME,YANG Bo-Kai ELAPSED TIME,HAN Tianyu POSITION,HAN Tianyu LAP TIME,HAN Tianyu ELAPSED TIME,LUI Pan To Barton POSITION,LUI Pan To Barton LAP TIME,LUI Pan To Barton ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME
4,7.50,7.50,1,6.86,6.86,2,7.09,7.09,3,7.39,7.39
4,9.90,17.40,1,8.82,15.68,2,8.91,16.00,3,8.98,16.37
4,9.62,27.02,1,8.47,24.15,2,8.62,24.62,3,8.53,24.90
4,9.68,36.70,1,8.53,32.68,2,8.65,33.27,3,8.68,33.58
4,10.04,46.733,1,8.68,41.353,2,8.97,42.240,3,9.03,42.607
