Andras SZIKLASI POSITION,Andras SZIKLASI LAP TIME,Andras SZIKLASI ELAPSED TIME,FERCOQ Quentin POSITION,FERCOQ Quentin LAP TIME,FERCOQ Quentin ELAPSED TIME,David DANNEEL POSITION,David DANNEEL LAP TIME,David DANNEEL ELAPSED TIME,Lorenzo MORRONE POSITION,Lorenzo MORRONE LAP TIME,Lorenzo MORRONE ELAPSED TIME,Mak KRSTIC POSITION,Mak KRSTIC LAP TIME,Mak KRSTIC ELAPSED TIME
2,7.06,7.06,1,6.87,6.87,4,7.45,7.45,3,7.14,7.14,5,8.32,8.32
2,9.01,16.07,1,8.93,15.80,4,9.51,16.96,3,9.03,16.17,5,10.54,18.86
2,8.55,24.62,1,8.67,24.47,4,9.24,26.20,3,8.59,24.76,5,10.24,29.10
2,8.77,33.39,1,8.86,33.33,4,9.27,35.47,3,8.70,33.46,5,10.50,39.60
2,9.04,42.43,1,8.99,42.32,4,9.40,44.87,3,9.13,42.59,5,10.80,50.381
