Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME,Jose CAVALLI POSITION,Jose CAVALLI LAP TIME,Jose CAVALLI ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME,DOTTI Tommaso POSITION,DOTTI Tommaso LAP TIME,DOTTI Tommaso ELAPSED TIME
2,6.98,6.98,1,6.91,6.91,3,7.05,7.05,4,7.11,7.11,5,7.46,7.46
2,9.33,16.31,3,9.44,16.35,1,9.14,16.19,4,9.26,16.37,5,9.16,16.62
2,8.84,25.15,4,9.12,25.47,1,8.51,24.70,3,9.08,25.45,5,8.90,25.52
2,8.74,33.89,5,9.36,34.83,1,8.51,33.21,3,8.97,34.42,4,9.04,34.56
2,8.94,42.830,5,9.68,44.501,1,8.69,41.894,3,9.06,43.478,4,9.23,43.790
