WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME
1,7.03,7.03,2,7.17,7.17,3,7.29,7.29,4,7.58,7.58
1,9.43,16.46,2,9.37,16.54,3,9.33,16.62,4,9.28,16.86
1,8.99,25.45,2,8.99,25.53,3,8.99,25.61,4,9.05,25.91
1,9.11,34.56,2,9.12,34.65,3,9.24,34.85,4,9.06,34.97
1,9.33,43.885,2,9.28,43.928,4,9.46,44.307,3,9.22,44.185
