Cole William Isaac KRUEGER POSITION,Cole William Isaac KRUEGER LAP TIME,Cole William Isaac KRUEGER ELAPSED TIME,VANHOOREN Rino POSITION,VANHOOREN Rino LAP TIME,VANHOOREN Rino ELAPSED TIME,KAUFMANN-LUDWIG Leon POSITION,KAUFMANN-LUDWIG Leon LAP TIME,KAUFMANN-LUDWIG Leon ELAPSED TIME,LAHIMAKHAY Ivan POSITION,LAHIMAKHAY Ivan LAP TIME,LAHIMAKHAY Ivan ELAPSED TIME,Tarik OMERAGIC POSITION,Tarik OMERAGIC LAP TIME,Tarik OMERAGIC ELAPSED TIME
1,7.13,7.13,2,7.22,7.22,3,7.38,7.38,4,7.50,7.50,5,7.69,7.69
1,9.33,16.46,4,9.43,16.65,2,9.19,16.57,3,9.13,16.63,5,9.14,16.83
1,8.85,25.31,3,8.74,25.39,2,8.81,25.38,4,8.95,25.58,5,8.76,25.59
1,8.94,34.25,2,8.94,34.33,4,9.43,34.81,5,9.38,34.96,3,9.12,34.71
1,9.09,43.341,2,9.02,43.350,4,8.90,43.711,5,9.32,44.286,3,8.91,43.627
