Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Alexander MERRIMAN POSITION,Alexander MERRIMAN LAP TIME,Alexander MERRIMAN ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME
0,12.864,12.864,0,12.668,12.668,0,12.939,12.939,0,12.842,12.842
0,9.272,22.137,0,9.344,22.012,0,8.921,21.860,0,9.245,22.087
0,9.543,31.679,0,9.748,31.760,0,9.879,31.739,0,9.377,31.464
0,9.276,40.955,0,9.202,40.962,0,8.889,40.628,0,9.739,41.204
0,9.223,50.178,0,8.963,49.925,0,9.339,49.967,0,8.787,49.991
0,9.373,59.551,0,9.456,59.381,0,9.170,59.137,0,9.492,59.483
0,9.467,1:09.018,0,9.431,1:08.812,0,9.558,1:08.695,0,9.718,1:09.200
0,9.700,1:18.718,0,9.490,1:18.302,0,9.866,1:18.561,0,9.990,1:19.190
0,10.188,1:28.906,0,10.039,1:28.341,0,9.984,1:28.546,0,9.901,1:29.091
