START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,7.90,,5,8.38,8.38,1,7.73,,6,8.55,8.55,3,8.12,8.12,4,8.24,8.24,7,8.85,8.85,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
2,10.39,,5,10.31,18.69,1,10.43,,6,10.27,18.82,3,10.28,18.40,4,10.31,18.55,7,10.19,19.04,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
2,9.77,,5,9.75,28.44,1,9.79,,6,9.75,28.57,3,9.79,28.19,4,9.78,28.33,7,9.69,28.73,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
2,9.58,,5,9.60,38.04,1,9.59,,6,9.58,38.15,3,9.57,37.76,4,9.59,37.92,7,9.53,38.26,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
3,9.82,,4,9.54,47.58,7,18.99,,5,9.53,47.68,1,9.61,47.37,2,9.53,47.45,6,9.53,47.79,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
6,10.54,,3,10.05,57.63,7,16.45,,4,10.01,57.69,1,10.04,57.41,2,10.07,57.52,5,9.98,57.77,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
6,10.10,,3,10.21,1:07.84,7,12.41,,5,10.24,1:07.93,1,10.22,1:07.63,2,10.23,1:07.75,4,10.15,1:07.92,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
6,10.49,,3,10.39,1:18.23,7,13.04,,5,10.53,1:18.46,1,10.38,1:18.01,2,10.39,1:18.14,4,10.43,1:18.35,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
6,10.37,,3,10.33,1:28.56,7,12.38,,5,10.31,1:28.77,1,10.33,1:28.34,2,10.33,1:28.47,4,10.30,1:28.65,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
6,10.40,,3,10.01,1:38.57,7,11.31,,5,10.03,1:38.80,2,10.20,1:38.54,1,9.90,1:38.37,4,10.03,1:38.68,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
6,10.58,,1,9.47,1:48.04,7,11.37,,4,9.56,1:48.36,5,9.94,1:48.48,3,9.92,1:48.29,2,9.59,1:48.27,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
6,11.17,,1,9.33,1:57.37,7,11.70,,2,9.11,1:57.47,5,10.04,1:58.52,4,9.64,1:57.93,3,9.38,1:57.65,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
6,11.64,,1,9.25,2:06.62,7,13.52,2:38.71,2,9.24,2:06.71,5,9.97,2:08.49,4,10.28,2:08.21,3,9.23,2:06.88,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
6,11.85,,1,9.27,2:15.89,,,,2,9.23,2:15.94,4,10.19,2:18.68,5,10.89,2:19.10,3,9.28,2:16.16,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,m,Quarterfinals,3
