Jonas KAUFMANN-LUDWIG POSITION,Jonas KAUFMANN-LUDWIG LAP TIME,Jonas KAUFMANN-LUDWIG ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Yauheni RYZHOU POSITION,Yauheni RYZHOU LAP TIME,Yauheni RYZHOU ELAPSED TIME
3,7.21,7.21,1,6.92,6.92,2,7.01,7.01,4,7.32,7.32
3,8.96,16.17,1,9.03,15.95,2,9.02,16.03,4,9.17,16.49
3,8.51,24.68,1,8.53,24.48,2,8.51,24.54,4,8.87,25.36
3,8.66,33.34,1,8.48,32.96,2,8.67,33.21,4,9.01,34.37
3,8.99,42.325,1,8.69,41.648,2,8.98,42.183,4,9.23,43.592
