JUNG Eun-Ju POSITION,JUNG Eun-Ju LAP TIME,JUNG Eun-Ju ELAPSED TIME,Ivanie BLONDIN POSITION,Ivanie BLONDIN LAP TIME,Ivanie BLONDIN ELAPSED TIME,Ellen WIEGERS POSITION,Ellen WIEGERS LAP TIME,Ellen WIEGERS ELAPSED TIME,Veronika WINDISCH POSITION,Veronika WINDISCH LAP TIME,Veronika WINDISCH ELAPSED TIME,Cecilia MAFFEI POSITION,Cecilia MAFFEI LAP TIME,Cecilia MAFFEI ELAPSED TIME
0,13.879,13.879,0,13.360,13.360,0,14.253,14.253,0,13.268,13.268,0,13.685,13.685
0,10.138,24.017,0,10.227,23.587,0,9.890,24.143,0,10.212,23.480,0,10.172,23.857
0,10.018,34.034,0,10.207,33.793,0,10.085,34.228,0,10.148,33.628,0,10.044,33.902
0,10.156,44.190,0,10.112,43.905,0,10.139,44.368,0,10.139,43.767,0,10.246,44.148
0,10.118,54.309,0,10.139,54.044,0,10.153,54.521,0,10.189,53.956,0,10.225,54.373
0,10.073,1:04.381,0,10.342,1:04.386,0,10.406,1:04.927,0,10.194,1:04.150,0,10.466,1:04.839
0,9.117,1:13.498,0,10.104,1:14.490,0,10.694,1:15.621,0,10.397,1:14.547,0,10.773,1:15.612
0,9.958,1:23.456,0,10.309,1:24.799,0,10.778,1:26.399,0,10.622,1:25.169,0,11.084,1:26.696
0,10.484,1:33.940,0,10.741,1:35.540,0,,,0,10.848,1:36.016,0,11.420,1:38.116
