SCHULTING Suzanne POSITION,SCHULTING Suzanne LAP TIME,SCHULTING Suzanne ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,BLAIS Danae POSITION,BLAIS Danae LAP TIME,BLAIS Danae ELAPSED TIME,PROSVIRNOVA Sofia POSITION,PROSVIRNOVA Sofia LAP TIME,PROSVIRNOVA Sofia ELAPSED TIME
1,7.20,7.20,2,7.32,7.32,3,7.47,7.47,5,7.79,7.79,4,7.58,
1,9.32,16.52,2,9.30,16.62,3,9.26,16.73,5,9.33,17.12,4,9.25,
1,8.63,25.15,2,8.64,25.26,3,8.65,25.38,5,8.67,25.79,4,8.56,
1,8.66,33.81,2,8.67,33.93,4,8.75,34.13,5,8.72,34.51,3,8.57,
1,8.89,42.70,4,39.60,1:13.53,2,8.94,43.07,3,9.02,43.53,5,45.45,
