Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Jordan MALONE POSITION,Jordan MALONE LAP TIME,Jordan MALONE ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME
0,6.744,6.744,0,6.711,6.711,0,6.886,6.886,0,7.086,7.086
0,8.831,15.574,0,8.906,15.618,0,8.970,15.856,0,9.081,16.167
0,8.576,24.150,0,8.478,24.096,0,8.464,24.320,0,8.472,24.639
0,8.703,32.853,0,8.771,32.867,0,8.691,33.011,0,8.675,33.313
0,8.891,41.744,0,8.862,41.729,0,9.100,42.111,0,9.239,42.553
