LEE Jung Su POSITION,LEE Jung Su LAP TIME,LEE Jung Su ELAPSED TIME,Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,JANG Won-Hoon POSITION,JANG Won-Hoon LAP TIME,JANG Won-Hoon ELAPSED TIME,WEI Jiguang POSITION,WEI Jiguang LAP TIME,WEI Jiguang ELAPSED TIME
0,13.307,13.307,0,13.243,13.243,0,13.210,13.210,0,13.549,13.549
0,11.124,24.431,0,9.935,23.178,0,9.770,22.980,0,9.595,23.144
0,8.367,32.798,0,9.541,32.718,0,9.430,32.410,0,9.512,32.656
0,10.436,43.234,0,9.555,42.273,0,9.345,41.755,0,9.550,42.206
0,7.965,51.199,0,9.158,51.431,0,9.315,51.069,0,9.194,51.400
0,9.159,1:00.358,0,9.010,1:00.441,0,9.104,1:00.173,0,,
0,9.236,1:09.594,0,9.175,1:09.616,0,9.192,1:09.365,0,,
0,9.329,1:18.924,0,9.533,1:19.149,0,9.247,1:18.611,0,,
0,,,0,,,0,,,0,,
