JIN Sun-Yu POSITION,JIN Sun-Yu LAP TIME,JIN Sun-Yu ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,Kalyna ROBERGE POSITION,Kalyna ROBERGE LAP TIME,Kalyna ROBERGE ELAPSED TIME,Katalin KRISTO POSITION,Katalin KRISTO LAP TIME,Katalin KRISTO ELAPSED TIME
0,7.611,7.611,0,7.728,7.728,0,7.298,7.298,0,8.555,8.555
0,9.635,17.246,0,9.877,17.605,0,9.618,16.916,0,9.557,18.112
0,9.118,26.364,0,9.135,26.740,0,9.111,26.027,0,9.173,27.285
0,9.158,35.522,0,9.446,36.186,0,9.307,35.333,0,9.290,36.575
0,9.735,45.257,0,9.614,45.799,0,9.689,45.022,0,9.807,46.381
