Ekaterina STUKANOV POSITION,Ekaterina STUKANOV LAP TIME,Ekaterina STUKANOV ELAPSED TIME,Katalin KRISTO POSITION,Katalin KRISTO LAP TIME,Katalin KRISTO ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Ranya EZZI POSITION,Ranya EZZI LAP TIME,Ranya EZZI ELAPSED TIME
3,7.795,7.795,1,7.464,7.464,2,7.787,7.787,4,7.927,7.927
3,10.195,17.990,1,10.151,17.614,2,10.129,17.916,4,10.088,18.015
3,9.866,27.856,1,9.764,27.377,2,9.760,27.675,4,10.006,28.021
3,9.829,37.685,1,9.968,37.345,2,9.725,37.400,4,10.026,38.046
3,10.21,47.886,2,10.21,47.549,1,9.83,47.222,4,10.46,48.499
