Lachlan HAY POSITION,Lachlan HAY LAP TIME,Lachlan HAY ELAPSED TIME,Mathieu TURCOTTE POSITION,Mathieu TURCOTTE LAP TIME,Mathieu TURCOTTE ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Yevgen YAKOVLEV POSITION,Yevgen YAKOVLEV LAP TIME,Yevgen YAKOVLEV ELAPSED TIME
3,7.090,7.090,1,6.723,6.723,2,6.842,6.842,4,7.094,7.094
3,9.229,16.318,1,9.172,15.895,2,9.152,15.993,4,9.374,16.468
3,9.070,25.388,1,8.869,24.763,2,8.872,24.864,4,9.238,25.705
3,9.204,34.592,1,9.151,33.914,2,9.227,34.091,4,9.129,34.833
3,9.40,43.985,1,9.53,43.443,2,9.56,43.645,4,10.07,44.896
