Deanna LOCKETT POSITION,Deanna LOCKETT LAP TIME,Deanna LOCKETT ELAPSED TIME,HUOT MARCHAND Tifany POSITION,HUOT MARCHAND Tifany LAP TIME,HUOT MARCHAND Tifany ELAPSED TIME,Magdalena WARAKOMSKA POSITION,Magdalena WARAKOMSKA LAP TIME,Magdalena WARAKOMSKA ELAPSED TIME,van RUIJVEN Lara POSITION,van RUIJVEN Lara LAP TIME,van RUIJVEN Lara ELAPSED TIME
1,13.88,13.88,3,14.12,14.12,4,14.15,14.15,2,13.98,13.98
1,10.64,24.52,3,10.54,24.66,4,10.70,24.85,2,10.61,24.59
1,9.76,34.28,3,9.74,34.40,4,9.71,34.56,2,9.78,34.37
1,9.64,43.92,4,9.90,44.30,3,9.67,44.23,2,9.65,44.02
1,9.68,53.60,4,9.74,54.04,3,9.65,53.88,2,9.69,53.71
1,9.72,1:03.32,4,9.81,1:03.85,3,9.91,1:03.79,2,9.71,1:03.42
1,9.69,1:13.01,3,9.44,1:13.29,4,10.27,1:14.06,2,9.69,1:13.11
1,9.70,1:22.71,3,9.65,1:22.94,4,10.63,1:24.69,2,9.71,1:22.82
1,9.87,1:32.578,3,9.93,1:32.870,4,10.93,1:35.618,2,9.84,1:32.660
