Tunay SIMSEK POSITION,Tunay SIMSEK LAP TIME,Tunay SIMSEK ELAPSED TIME,Fabrice DUFBERG SUH POSITION,Fabrice DUFBERG SUH LAP TIME,Fabrice DUFBERG SUH ELAPSED TIME,Csaba BURJAN POSITION,Csaba BURJAN LAP TIME,Csaba BURJAN ELAPSED TIME,Victor AN POSITION,Victor AN LAP TIME,Victor AN ELAPSED TIME,HOOGERWERF Dylan POSITION,HOOGERWERF Dylan LAP TIME,HOOGERWERF Dylan ELAPSED TIME
5,7.47,7.47,1,6.91,6.91,2,7.18,7.18,4,7.40,7.40,2,7.18,7.18
5,9.33,16.80,1,9.08,15.99,2,8.83,16.01,4,8.77,16.17,3,8.87,16.05
5,8.83,25.63,4,9.25,25.24,1,8.53,24.54,2,8.50,24.67,3,8.71,24.76
5,20.55,46.18,4,8.85,34.09,1,8.56,33.10,2,8.58,33.25,3,8.55,33.31
5,20.51,1:06.69,4,9.03,43.12,1,8.67,41.77,0,,PHOTO,0,,PHOTO
