Denis BELLOTTI POSITION,Denis BELLOTTI LAP TIME,Denis BELLOTTI ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,WANG Hong Yang POSITION,WANG Hong Yang LAP TIME,WANG Hong Yang ELAPSED TIME,Thomas MOGENDORFF POSITION,Thomas MOGENDORFF LAP TIME,Thomas MOGENDORFF ELAPSED TIME
0,13.658,13.658,0,13.347,13.347,0,13.531,13.531,0,13.275,13.275
0,10.237,23.894,0,10.196,23.543,0,10.294,23.825,0,10.280,23.555
0,9.435,33.330,0,9.469,33.012,0,9.431,33.256,0,9.579,33.134
0,9.314,42.643,0,9.594,42.606,0,9.479,42.735,0,9.616,42.750
0,9.930,52.573,0,9.532,52.139,0,9.618,52.353,0,9.741,52.491
0,9.455,1:02.028,0,9.479,1:01.617,0,9.588,1:01.940,0,9.592,1:02.083
0,9.540,1:11.569,0,9.533,1:11.150,0,9.488,1:11.428,0,9.984,1:12.067
0,9.511,1:21.080,0,9.324,1:20.473,0,9.511,1:20.939,0,10.302,1:22.369
0,10.229,1:31.309,0,9.505,1:29.978,0,,,0,11.042,1:33.411
