START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
4,9.51,9.51,5,9.62,,3,9.14,9.14,2,8.99,,1,8.84,,6,9.71,9.71,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
4,11.86,21.37,5,11.88,,3,12.13,21.27,2,12.16,,1,12.17,,6,11.87,21.58,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
4,11.68,33.05,5,11.69,,3,11.66,32.93,2,11.67,,1,11.70,,6,11.72,33.30,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
4,11.60,44.65,5,11.66,,3,11.56,44.49,2,11.56,,1,11.54,,6,11.66,44.96,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
4,10.99,55.64,5,10.91,,3,11.00,55.49,2,11.01,,1,11.03,,6,10.91,55.87,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
4,10.83,1:06.47,4,10.71,,6,11.13,1:06.62,2,10.92,,1,10.94,,3,10.54,1:06.41,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
4,10.65,1:17.12,5,10.74,,6,10.72,1:17.34,1,10.49,,2,10.63,,3,10.57,1:16.98,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
3,9.76,1:26.88,5,9.77,,6,9.78,1:27.12,1,9.91,,2,9.94,,4,9.98,1:26.96,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
2,9.50,1:36.38,3,9.46,,6,9.53,1:36.65,1,9.66,,5,9.74,,4,9.56,1:36.52,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
1,9.20,1:45.58,4,9.44,,5,9.24,1:45.89,2,9.32,,6,9.54,,3,9.22,1:45.74,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
1,9.31,1:54.89,4,9.33,,6,9.63,1:55.52,2,9.33,,5,9.34,,3,9.38,1:55.12,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
1,9.21,2:04.10,3,9.18,,6,9.55,2:05.07,2,9.26,,5,9.28,,4,9.54,2:04.66,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
1,9.26,2:13.36,3,9.18,,5,32.75,2:37.82,2,9.23,,6,45.01,,4,9.62,2:14.28,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
1,9.45,2:22.812,2,9.45,,3,17.05,2:54.879,4,21.94,,,,,2,9.65,2:23.939,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(1),m,Rep.Quarterfinals,5
