FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME,Biba SAKURAI POSITION,Biba SAKURAI LAP TIME,Biba SAKURAI ELAPSED TIME,KIM Min-Jung POSITION,KIM Min-Jung LAP TIME,KIM Min-Jung ELAPSED TIME
1,7.14,7.14,3,7.47,7.47,2,7.25,7.25,4,11.55,11.55
1,9.49,16.63,3,9.48,16.95,2,9.53,16.78,4,10.98,22.53
1,9.18,25.81,3,9.18,26.13,2,9.09,25.87,4,9.55,32.08
1,9.23,35.04,3,9.45,35.58,2,9.26,35.13,4,9.86,41.94
1,9.53,44.567,3,9.50,45.076,2,9.52,44.643,4,10.15,52.084
