START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,10.301,10.301,1,9.984,9.984,3,10.258,10.258,5,10.624,10.624,2,10.091,10.091,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
4,14.856,25.157,1,14.769,24.754,3,14.709,24.967,5,14.846,25.470,2,14.778,24.869,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
4,13.045,38.201,2,13.249,38.003,3,13.166,38.132,5,12.964,38.434,1,12.931,37.800,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
4,12.512,50.714,2,12.509,50.512,3,12.470,50.602,5,12.523,50.957,1,12.442,50.242,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
4,11.410,1:02.124,2,11.324,1:01.836,3,11.341,1:01.943,5,11.344,1:02.301,1,11.494,1:01.735,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
4,10.134,1:12.258,1,10.194,1:12.030,3,10.255,1:12.198,5,10.227,1:12.528,2,10.366,1:12.102,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
4,10.390,1:22.648,2,10.460,1:22.490,3,10.323,1:22.521,5,10.333,1:22.861,1,10.099,1:22.201,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
5,9.815,1:32.463,3,9.669,1:32.159,1,9.406,1:31.927,4,9.571,1:32.432,2,9.903,1:32.104,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
4,9.594,1:42.057,3,9.702,1:41.861,1,9.628,1:41.555,5,9.662,1:42.094,2,9.639,1:41.744,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
5,9.499,1:51.556,3,9.455,1:51.315,2,9.662,1:51.217,4,9.451,1:51.545,1,9.382,1:51.126,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
5,9.587,2:01.143,3,9.383,2:00.698,2,9.375,2:00.591,4,9.268,2:00.813,1,9.318,2:00.444,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
5,9.599,2:10.741,3,9.421,2:10.119,4,9.676,2:10.267,1,8.949,2:09.762,2,9.406,2:09.850,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
5,9.915,2:20.657,3,9.598,2:19.718,4,9.697,2:19.965,1,8.986,2:18.748,2,9.386,2:19.236,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
5,10.293,2:30.950,3,9.818,2:29.536,4,10.132,2:30.097,1,9.532,2:28.280,2,10.089,2:29.325,2007-2008,"Samsung ISU World Cup 2007/2008, USA, Salt Lake City",1500m,m,Heats,2
