ZHALYALETDINOVA Karina POSITION,ZHALYALETDINOVA Karina LAP TIME,ZHALYALETDINOVA Karina ELAPSED TIME,Hiroko SADAKANE POSITION,Hiroko SADAKANE LAP TIME,Hiroko SADAKANE ELAPSED TIME,Mariann NAGY POSITION,Mariann NAGY LAP TIME,Mariann NAGY ELAPSED TIME,LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME
0,7.434,7.434,0,7.169,7.169,0,7.912,7.912,0,7.275,7.275
0,10.001,17.435,0,9.777,16.946,0,10.172,18.083,0,9.727,17.001
0,10.039,27.474,0,9.855,26.801,0,9.797,27.880,0,10.257,27.258
0,10.223,37.697,0,9.783,36.584,0,9.980,37.861,0,8.945,36.203
0,,,0,,,0,,,0,,
