Krystian ZDROJKOWSKI POSITION,Krystian ZDROJKOWSKI LAP TIME,Krystian ZDROJKOWSKI ELAPSED TIME,LEE Ho-Suk POSITION,LEE Ho-Suk LAP TIME,LEE Ho-Suk ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Mark JACKSON POSITION,Mark JACKSON LAP TIME,Mark JACKSON ELAPSED TIME
2,7.0278,7.0278,3,7.1397,7.1397,1,6.9428,6.9428,4,7.2306,7.2306
2,9.3931,16.4209,4,9.5216,16.6613,1,9.4042,16.3470,3,9.4101,16.6407
2,8.6732,25.0941,1,8.3251,24.9864,3,8.9847,25.3317,4,8.8686,25.5093
2,9.0423,34.1364,1,9.1368,34.1232,3,9.1798,34.5115,4,9.0898,34.5991
2,9.39,43.520,1,9.32,43.436,3,9.28,43.786,4,9.34,43.939
