Jakub JAWORSKI POSITION,Jakub JAWORSKI LAP TIME,Jakub JAWORSKI ELAPSED TIME,Sergei KASTOV POSITION,Sergei KASTOV LAP TIME,Sergei KASTOV ELAPSED TIME,Junji ITO POSITION,Junji ITO LAP TIME,Junji ITO ELAPSED TIME,MAI Chia-Hung POSITION,MAI Chia-Hung LAP TIME,MAI Chia-Hung ELAPSED TIME,Jeremy BECK POSITION,Jeremy BECK LAP TIME,Jeremy BECK ELAPSED TIME
2,7.274,7.274,3,7.349,7.349,1,7.080,7.080,5,7.815,7.815,4,7.519,7.519
2,9.796,17.069,4,9.935,17.284,1,9.521,16.601,5,10.591,18.406,3,9.726,17.245
2,9.273,26.341,4,9.308,26.592,1,9.485,26.085,5,10.143,28.549,3,9.320,26.565
2,9.513,35.853,3,9.532,36.124,1,9.703,35.787,5,10.307,38.855,4,9.651,36.216
2,9.92,45.773,3,9.77,45.887,1,9.89,45.675,5,10.67,49.524,4,10.11,46.322
