Matthew FULLER POSITION,Matthew FULLER LAP TIME,Matthew FULLER ELAPSED TIME,Matthieu de BOISSET POSITION,Matthieu de BOISSET LAP TIME,Matthieu de BOISSET ELAPSED TIME,LI Jiajun POSITION,LI Jiajun LAP TIME,LI Jiajun ELAPSED TIME,CHENG Eric I POSITION,CHENG Eric I LAP TIME,CHENG Eric I ELAPSED TIME
3,7.171,7.171,1,6.461,6.461,2,6.961,6.961,4,7.289,7.289
3,9.453,16.624,1,9.016,15.476,2,9.157,16.118,4,9.827,17.116
3,9.149,25.773,1,9.158,24.633,2,8.905,25.022,4,9.506,26.621
3,9.477,35.249,1,8.954,33.587,2,9.191,34.213,4,9.480,36.101
3,9.90,45.140,2,10.21,43.792,1,9.40,43.612,4,10.29,46.384
