Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME,SITNIKOV Pavel POSITION,SITNIKOV Pavel LAP TIME,SITNIKOV Pavel ELAPSED TIME,EYBOG Daniil POSITION,EYBOG Daniil LAP TIME,EYBOG Daniil ELAPSED TIME,PIERRE-GILLES Jordan POSITION,PIERRE-GILLES Jordan LAP TIME,PIERRE-GILLES Jordan ELAPSED TIME
1,6.74,6.74,3,6.99,,2,6.97,6.97,4,7.01,,5,7.15,7.15
1,8.84,15.58,5,9.32,,2,8.81,15.78,4,9.27,,3,8.93,16.08
1,8.49,24.07,5,8.96,,2,8.43,24.21,4,8.65,,3,8.68,24.76
1,8.60,32.67,5,8.79,,2,8.56,32.77,4,8.39,,3,8.50,33.26
1,8.84,41.51,5,10.03,,2,8.84,41.61,4,9.21,,3,9.02,42.28
