Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,Carly WILSON POSITION,Carly WILSON LAP TIME,Carly WILSON ELAPSED TIME
1,7.680,7.680,3,8.160,8.160,2,8.050,8.050
1,10.140,17.830,3,10.190,18.350,2,10.020,18.080
1,9.930,27.760,3,9.740,28.100,2,9.780,27.860
1,10.150,37.910,3,10.050,38.150,2,10.090,37.960
1,10.510,48.420,3,10.550,48.710,2,10.480,48.440
