START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,8.262,8.262,4,8.550,8.550,3,8.529,8.529,5,8.561,8.561,2,8.436,8.436,0,,,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
3,11.947,20.210,5,11.967,20.517,4,11.843,20.372,6,12.080,20.641,2,11.739,20.175,1,,18.489,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
1,10.837,31.046,5,11.098,31.615,4,10.969,31.340,6,11.136,31.777,2,11.111,31.286,3,12.798,31.287,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
4,10.924,41.971,1,9.991,41.606,6,10.741,42.081,5,10.228,42.005,3,10.420,41.706,2,10.418,41.705,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
3,10.545,52.516,2,10.791,52.397,6,10.799,52.881,5,10.765,52.769,4,10.887,52.593,1,10.619,52.324,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
2,11.084,1:03.599,1,10.980,1:03.376,3,10.736,1:03.617,6,11.004,1:03.774,5,11.152,1:03.744,4,11.377,1:03.700,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
6,10.497,1:14.096,3,10.608,1:13.984,2,10.361,1:13.977,5,10.317,1:14.090,4,10.279,1:14.023,1,10.180,1:13.880,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
3,10.170,1:24.266,2,10.196,1:24.180,5,10.420,1:24.397,6,10.456,1:24.546,4,10.359,1:24.382,1,10.263,1:24.144,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
2,9.634,1:33.900,3,9.987,1:34.167,6,9.935,1:34.332,5,9.764,1:34.309,4,9.883,1:34.266,1,9.612,1:33.756,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
2,10.164,1:44.064,4,10.090,1:44.257,5,9.985,1:44.317,6,10.235,1:44.545,3,9.988,1:44.254,1,10.197,1:43.953,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
2,10.080,1:54.144,4,9.988,1:54.245,6,10.100,1:54.417,5,9.758,1:54.303,3,9.965,1:54.219,1,9.853,1:53.806,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
3,9.970,2:04.114,4,9.988,2:04.233,5,9.879,2:04.296,6,10.043,2:04.345,2,9.866,2:04.085,1,9.824,2:03.631,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
2,9.963,2:14.077,6,10.355,2:14.588,4,10.026,2:14.323,5,10.120,2:14.465,3,10.105,2:14.191,1,9.888,2:13.519,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
3,10.545,2:24.622,6,10.837,2:25.425,4,10.816,2:25.138,5,10.722,2:25.188,2,10.374,2:24.565,1,10.557,2:24.076,2007-2008,"2008 ISU World Championships, Korea",1500m,w,Semifinals,2
