START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
3,9.76,9.76,6,10.26,10.26,5,10.10,10.10,2,9.58,9.58,1,9.34,9.34,4,9.96,,7,10.39,10.39,8,10.54,10.54,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
3,13.58,23.34,8,13.61,23.87,6,13.60,23.70,2,13.66,23.24,1,13.66,23.00,5,13.54,,4,13.06,23.45,7,13.19,23.73,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
6,12.53,35.87,8,12.29,36.16,2,11.63,35.33,4,12.31,35.55,3,12.45,35.45,7,12.54,,5,12.26,35.71,1,11.54,35.27,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
7,10.95,46.82,8,10.82,46.98,3,11.11,46.44,2,10.77,46.32,4,11.10,46.55,6,10.65,,5,10.95,46.66,1,11.04,46.31,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
7,10.33,57.15,8,10.28,57.26,3,10.38,56.82,1,10.31,56.63,6,10.50,57.05,5,10.23,,4,10.23,56.89,2,10.39,56.70,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
8,10.57,1:07.72,7,10.34,1:07.60,3,10.43,1:07.25,1,10.55,1:07.18,4,10.35,1:07.40,6,10.56,,4,10.51,1:07.40,2,10.52,1:07.22,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
8,9.70,1:17.42,7,9.71,1:17.31,1,9.46,1:16.71,4,9.92,1:17.10,6,9.80,1:17.20,5,9.65,,3,9.49,1:16.89,2,9.58,1:16.80,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
7,9.61,1:27.03,5,9.54,1:26.85,1,9.69,1:26.40,4,9.61,1:26.71,6,9.67,1:26.87,8,38.94,,2,9.55,1:26.44,3,9.65,1:26.45,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
6,9.17,1:36.20,4,9.14,1:35.99,2,9.39,1:35.79,5,9.48,1:36.19,7,9.61,1:36.48,8,26.04,2:22.11,1,9.25,1:35.69,3,9.44,1:35.89,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
5,9.15,1:45.35,4,9.23,1:45.22,2,9.23,1:45.02,6,9.39,1:45.58,7,9.85,1:46.33,,,,1,9.19,1:44.88,3,9.24,1:45.13,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
5,9.11,1:54.46,4,9.12,1:54.34,2,9.17,1:54.19,6,9.54,1:55.12,7,10.16,1:56.49,,,,1,9.20,1:54.08,2,9.06,1:54.19,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
5,9.30,2:03.76,4,9.28,2:03.62,3,9.39,2:03.58,6,9.77,2:04.89,7,10.49,2:06.98,,,,1,9.35,2:03.43,2,9.31,2:03.50,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
3,9.40,2:13.16,2,9.30,2:12.92,4,9.59,2:13.17,6,10.11,2:15.00,7,10.96,2:17.94,,,,4,9.74,2:13.17,1,9.38,2:12.88,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
4,9.74,2:22.90,1,9.30,2:22.22,3,9.24,2:22.41,6,10.50,2:25.50,7,11.23,2:29.17,,,,5,10.20,2:23.37,2,9.46,2:22.34,2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1500m,m,Heats,2
